measurement_time,room_temperature,outside_temperature,energy_meter,source_a_is_ventilation,source_a_central_on_off,source_a_quantity,source_a_temperature,source_b_is_ventilation,source_b_central_on_off,source_b_quantity,source_b_temperature,source_c_is_ventilation,source_c_central_on_off,source_c_quantity,source_c_temperature,source_d_is_ventilation,source_d_central_on_off,source_d_quantity,source_d_temperature,energy_meter_fixed,time_numeric
2023-12-16T09:00:00Z,19.43079364,6.94,125679.18,FALSE,1,0.29,22,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,2.094653,1089
2023-12-16T10:00:00Z,19.40736771,7.236666667,254783.474,FALSE,1,0.26,22,TRUE,0,0,18,TRUE,0,0,18,FALSE,1,1,31,4.246391233,1090
2023-12-16T11:00:00Z,19.37925939,7.44,73917.953,FALSE,1,0.23,22,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,1.231965883,1091
2023-12-16T12:00:00Z,19.36936522,8.01,228935.012,FALSE,1,0.21,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,3.815583533,1092
2023-12-16T13:00:00Z,19.34391542,8.54,184240.157,FALSE,1,0.13,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,3.070669283,1093
2023-12-16T14:00:00Z,19.3093916,8.815,222884.852,FALSE,1,0.13,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,3.714747533,1094
2023-12-16T15:00:00Z,19.2810583,8.67,340993.816,FALSE,1,0.13,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,5.683230267,1095
2023-12-16T16:00:00Z,19.24645511,8.89,241232.767,FALSE,1,0.16,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,4.020546117,1096
2023-12-16T17:00:00Z,19.20158737,8.81,284134.539,FALSE,1,0.2,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,4.73557565,1097
2023-12-16T18:00:00Z,19.17193121,8.73,337695.898,FALSE,1,0.13,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,38,5.628264967,1098
2023-12-16T19:00:00Z,19.12708992,9,257762.11,FALSE,1,0.17,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,4.296035167,1099
2023-12-16T20:00:00Z,19.08984125,8.86,319256.066,FALSE,1,0.1,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,37,5.320934433,1100
2023-12-16T21:00:00Z,19.06137565,9.47,348864.285,FALSE,1,0.04,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,5.81440475,1101
2023-12-16T22:00:00Z,19.02689146,9.75,208314.777,FALSE,1,0.03,20,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,3.47191295,1102
2023-12-16T23:00:00Z,18.98709002,9.83,202779.806,FALSE,1,0.04,20,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,37,3.379663433,1103
2023-12-17T00:00:00Z,18.95289683,9.75,249908.832,FALSE,1,0.03,20,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,4.1651472,1104
2023-12-17T01:00:00Z,18.93026466,9.81,218633.357,FALSE,1,0.03,20,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,37,3.643889283,1105
2023-12-17T02:00:00Z,18.88888901,9.98,357811.1,FALSE,1,0.05,20,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,36,5.963518333,1106
2023-12-17T03:00:00Z,18.8550398,9.94,203183.352,FALSE,1,0.07,20,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,37,3.3863892,1107
2023-12-17T04:00:00Z,18.8266535,10.16,205230.977,FALSE,1,0.15,20,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,3.420516283,1108
2023-12-17T05:00:00Z,18.80602512,9.81,345896.896,FALSE,1,0.15,20,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,5.764948267,1109
2023-12-17T06:00:00Z,18.77216929,9.75,240598.662,FALSE,1,0.19,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,4.0099777,1110
2023-12-17T07:00:00Z,18.73703694,9.26,399070.159,FALSE,1,0.22,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,37,6.651169317,1111
2023-12-17T08:00:00Z,18.71284374,9.12,166506.801,FALSE,1,0.29,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,38,2.77511335,1112
2023-12-17T09:00:00Z,18.70158725,9.07,183538.479,FALSE,1,0.28,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,3.05897465,1113
2023-12-17T10:00:00Z,18.69142852,9.44,32145.968,FALSE,1,0.25,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,0.535766133,1114
2023-12-17T11:00:00Z,18.69957672,9.63,8491.923,FALSE,1,0.26,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,0.14153205,1115
2023-12-17T12:00:00Z,18.79004154,9.75,16571.339,FALSE,1,0.16,20,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,34,0.276188983,1116
2023-12-17T13:00:00Z,18.99966944,9.26,7205.372,FALSE,1,0.15,20,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,37,0.120089533,1117
2023-12-17T14:00:00Z,19.1306613,9.39,120981.373,FALSE,1,0.05,20,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,37,2.016356217,1118
2023-12-17T15:00:00Z,19.09490732,9.05,334471.06,FALSE,1,0.26,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,5.574517667,1119
2023-12-17T16:00:00Z,18.99015889,8.34,380287.591,FALSE,1,0.37,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,6.338126517,1120
2023-12-17T17:00:00Z,18.91152137,8.26,294667.648,FALSE,1,0.45,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,1,1,36,4.911127467,1121
2023-12-17T18:00:00Z,18.82563488,8.11,420834.195,FALSE,1,0.5,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,7.01390325,1122
2023-12-17T19:00:00Z,18.74892863,7.94,415633.183,FALSE,1,0.46,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,6.927219717,1123
2023-12-17T20:00:00Z,18.67544956,8.09,277921.193,FALSE,1,0.43,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,38,4.632019883,1124
2023-12-17T21:00:00Z,18.62835967,8.185,453947.742,FALSE,1,0.43,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,7.5657957,1125
2023-12-17T22:00:00Z,18.58455027,8.19,328152.565,FALSE,1,0.45,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,5.469209417,1126
2023-12-17T23:00:00Z,18.56862457,8.195,255852.753,FALSE,1,0.59,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,1,1,35,4.26421255,1127
2023-12-18T00:00:00Z,18.53798965,8.17,421143.111,FALSE,1,0.45,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,7.01905185,1128
2023-12-18T01:00:00Z,18.50771189,8.16,266539.336,FALSE,1,0.44,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,36,4.442322267,1129
2023-12-18T02:00:00Z,18.48497373,8.33,617807.966,FALSE,1,0.45,21,TRUE,0,0,18,TRUE,0,0,18,FALSE,1,1,28,10.29679943,1130
2023-12-18T03:00:00Z,18.48800284,8.25,588092.213,FALSE,1,1,25,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,33,9.801536883,1131
2023-12-18T04:00:00Z,18.52173297,8.29,568087.003,FALSE,1,0.89,24,TRUE,0,0,18,TRUE,0,0,18,FALSE,1,1,35,9.468116717,1132
2023-12-18T05:00:00Z,18.55652141,8.19,895653.329,FALSE,1,0.78,25,TRUE,0,0,18,TRUE,0,0,18,FALSE,0,1,40,14.92755548,1133
2023-12-18T06:00:00Z,18.74962982,8.01,1754392.911,FALSE,1,0.84,25,TRUE,1,0.82,19,TRUE,1,0.87,20,FALSE,1,1,35,29.23988185,1134
2023-12-18T07:00:00Z,19.60543636,8.49,1844576.079,FALSE,1,0.83,25,TRUE,1,0.85,22,TRUE,1,0.91,21,FALSE,1,1,34,30.74293465,1135
2023-12-18T08:00:00Z,20.01444435,8.28,1977815.606,FALSE,1,0.89,24,TRUE,1,0.84,22,TRUE,1,0.9,21,FALSE,1,1,26,32.96359343,1136
2023-12-18T09:00:00Z,20.42158736,8.13,1646076.471,FALSE,1,0.79,25,TRUE,1,0.83,22,TRUE,1,0.91,21,FALSE,1,1,35,27.43460785,1137
2023-12-18T10:00:00Z,20.68257952,8.476666667,1351536.914,FALSE,1,0.6,23,TRUE,1,0.79,22,TRUE,1,0.89,21,FALSE,1,1,36,22.52561523,1138
2023-12-18T11:00:00Z,20.74564455,8.72,1497407.85,FALSE,1,0.57,22,TRUE,1,0.79,19,TRUE,1,0.89,21,FALSE,0,1,33,24.9567975,1139
2023-12-18T12:00:00Z,20.60816134,8.86,1415459.067,FALSE,1,0.75,24,TRUE,1,0.8,19,TRUE,1,0.9,21,FALSE,1,1,33,23.59098445,1140
2023-12-18T13:00:00Z,20.73828679,9.06,1557791.497,FALSE,1,0.48,22,TRUE,1,0.81,21,TRUE,1,0.89,20,FALSE,1,1,35,25.96319162,1141
2023-12-18T14:00:00Z,20.75963706,9.14,1496203.303,FALSE,1,0.74,23,TRUE,1,0.81,19,TRUE,1,0.9,21,FALSE,1,1,31,24.93672172,1142
2023-12-18T15:00:00Z,20.6997884,9.13,1250392.071,FALSE,1,0.63,24,TRUE,1,0.78,19,TRUE,1,0.91,20,FALSE,1,1,35,20.83986785,1143
2023-12-18T16:00:00Z,20.68134926,9.09,849126.267,FALSE,1,0.19,22,TRUE,1,0.78,19,TRUE,0,0.44,20,FALSE,1,1,33,14.15210445,1144
2023-12-18T17:00:00Z,20.44145509,8.89,619392.188,FALSE,1,0.01,21,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,38,10.32320313,1145
2023-12-18T18:00:00Z,20.20940462,8.54,588589.226,FALSE,1,0.11,21,TRUE,0,0,19,TRUE,0,0,19,FALSE,0,1,38,9.809820433,1146
2023-12-18T19:00:00Z,20.02062198,8.9,331121.639,FALSE,1,0.11,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,38,5.518693983,1147
2023-12-18T20:00:00Z,19.84816138,8.35,372603.523,FALSE,1,0.23,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,37,6.210058717,1148
2023-12-18T21:00:00Z,19.70527778,8.51,285765.024,FALSE,1,0.21,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,37,4.7627504,1149
2023-12-18T22:00:00Z,19.58952381,8.36,316107.132,FALSE,1,0.23,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,37,5.2684522,1150
2023-12-18T23:00:00Z,19.48677241,8.31,200185.406,FALSE,1,0.36,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,39,3.336423433,1151
2023-12-19T00:00:00Z,19.4046563,8.075,398531.598,FALSE,1,0.31,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,36,6.6421933,1152
2023-12-19T01:00:00Z,19.33298945,8.19,260931.525,FALSE,1,0.27,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,35,4.34885875,1153
2023-12-19T02:00:00Z,19.27374342,8.22,485230.441,FALSE,1,0.25,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,37,8.087174017,1154
2023-12-19T03:00:00Z,19.22334669,8.155,567316.26,FALSE,1,1,23,TRUE,0,0,18,TRUE,0,0,19,FALSE,1,1,33,9.455271,1155
2023-12-19T04:00:00Z,19.24455037,8.08,544686.567,FALSE,1,0.97,25,TRUE,0,0,18,TRUE,0,0,19,FALSE,1,1,37,9.07810945,1156
2023-12-19T05:00:00Z,19.26740732,7.9,603478.748,FALSE,1,0.84,25,TRUE,0,0,18,TRUE,0,0,19,FALSE,1,1,35,10.05797913,1157
2023-12-19T06:00:00Z,19.26912684,7.96,1585405.035,FALSE,1,0.86,25,TRUE,0,0,18,TRUE,0,0.35,19,FALSE,0,1,37,26.42341725,1158
2023-12-19T07:00:00Z,19.87314832,8.22,1642111.161,FALSE,1,0.81,25,TRUE,1,0.83,22,TRUE,1,0.91,21,FALSE,1,1,35,27.36851935,1159
2023-12-19T08:00:00Z,20.36021155,8.28,2087579.981,FALSE,1,0.88,25,TRUE,1,0.84,22,TRUE,1,0.9,22,FALSE,1,1,32,34.79299968,1160
2023-12-19T09:00:00Z,20.85134913,8.3,1450396.28,FALSE,1,0.52,24,TRUE,1,0.83,22,TRUE,1,0.91,20,FALSE,1,1,36,24.17327133,1161
2023-12-19T10:00:00Z,20.88756603,8.7925,1555441.725,FALSE,1,0.38,22,TRUE,1,0.81,19,TRUE,1,0.91,20,FALSE,1,1,33,25.92402875,1162
2023-12-19T11:00:00Z,20.81079371,8.93,1234719.93,FALSE,1,0.02,21,TRUE,1,0.8,19,TRUE,1,0.92,21,FALSE,0,1,34,20.5786655,1163
2023-12-19T12:00:00Z,20.84845235,9.32,1532568.52,FALSE,1,0.25,22,TRUE,1,0.8,19,TRUE,1,0.93,20,FALSE,0,1,34,25.54280867,1164
2023-12-19T13:00:00Z,20.91858467,9.25,1283681.308,FALSE,1,0.28,22,TRUE,1,0.79,19,TRUE,1,0.93,21,FALSE,0,1,35,21.39468847,1165
2023-12-19T14:00:00Z,20.88091838,9.16,1396694.577,FALSE,1,0.29,22,TRUE,1,0.79,19,TRUE,1,0.93,20,FALSE,1,1,33,23.27824295,1166
2023-12-19T15:00:00Z,20.93896838,9.1,1358087.245,FALSE,1,0.4,22,TRUE,1,0.78,19,TRUE,1,0.92,20,FALSE,0,1,32,22.63478742,1167
2023-12-19T16:00:00Z,20.91523806,9.12,692510.959,FALSE,1,0.1,22,TRUE,1,0.77,20,TRUE,0,0.19,21,FALSE,0,1,37,11.54184932,1168
2023-12-19T17:00:00Z,20.63588621,8.923333333,449954.446,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,34,7.499240767,1169
2023-12-19T18:00:00Z,20.38396404,8.51,553735.448,FALSE,1,0.15,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,35,9.228924133,1170
2023-12-19T19:00:00Z,20.21883599,7.98,606828.629,FALSE,1,0.36,22,TRUE,0,0,18,TRUE,0,0,19,FALSE,1,1,33,10.11381048,1171
2023-12-19T20:00:00Z,20.05806886,7,436989.653,FALSE,1,0.44,22,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,36,7.283160883,1172
2023-12-19T21:00:00Z,19.90914018,6.13,296497.161,FALSE,1,0.51,23,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,36,4.94161935,1173
2023-12-19T22:00:00Z,19.79576722,5.41,394254.81,FALSE,1,0.66,22,TRUE,0,0,18,TRUE,0,0,19,FALSE,1,1,35,6.5709135,1174
2023-12-19T23:00:00Z,19.70525149,5.03,394307.805,FALSE,1,0.6,23,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,35,6.57179675,1175
2023-12-20T00:00:00Z,19.60878313,5.8,414272.583,FALSE,1,0.54,23,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,35,6.90454305,1176
2023-12-20T01:00:00Z,19.53417982,5.55,390019.517,FALSE,1,0.55,23,TRUE,0,0,18,TRUE,0,0,19,FALSE,1,1,30,6.500325283,1177
2023-12-20T02:00:00Z,19.47037029,5.78,859794.086,FALSE,1,0.65,23,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,36,14.32990143,1178
2023-12-20T03:00:00Z,19.43980155,6.07,616890.049,FALSE,1,1,24,TRUE,0,0,18,TRUE,0,0,19,FALSE,1,1,34,10.28150082,1179
2023-12-20T04:00:00Z,19.45502643,6.08,603535,FALSE,1,0.99,25,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,34,10.05891667,1180
2023-12-20T05:00:00Z,19.47800266,6.63,585843.778,FALSE,1,0.86,26,TRUE,0,0,18,TRUE,0,0,19,FALSE,1,1,41,9.764062967,1181
2023-12-20T06:00:00Z,19.49112439,6.9,1640755.642,FALSE,1,0.81,26,TRUE,0,0,18,TRUE,1,0.25,19,FALSE,1,1,30,27.34592737,1182
2023-12-20T07:00:00Z,19.9861905,7.37,2213775.284,FALSE,1,0.81,25,TRUE,1,0.84,23,TRUE,1,0.91,21,FALSE,1,1,41,36.89625473,1183
2023-12-20T08:00:00Z,20.45677635,8.013333333,1742442.518,FALSE,1,0.68,25,TRUE,1,0.84,23,TRUE,1,0.9,22,FALSE,1,1,45,29.04070863,1184
2023-12-20T09:00:00Z,20.86993384,7.425,1612547.146,FALSE,1,0.64,24,TRUE,1,0.81,23,TRUE,1,0.91,21,FALSE,1,1,38,26.87578577,1185
2023-12-20T10:00:00Z,21.03890403,6.1,1355774.919,FALSE,1,0.93,26,TRUE,1,0.8,21,TRUE,1,0.92,21,FALSE,1,1,34,22.59624865,1186
2023-12-20T11:00:00Z,21.25386232,6.27,1172479.553,FALSE,1,0.67,24,TRUE,1,0.79,20,TRUE,1,0.92,20,FALSE,0,1,34,19.54132588,1187
2023-12-20T12:00:00Z,21.07091082,7.15,1474748.47,FALSE,1,0.72,24,TRUE,1,0.79,20,TRUE,1,0.89,21,FALSE,0,1,34,24.57914117,1188
2023-12-20T13:00:00Z,21.05026443,7.48,1604467.647,FALSE,1,0.5,24,TRUE,1,0.79,20,TRUE,1,0.9,21,FALSE,0,1,34,26.74112745,1189
2023-12-20T14:00:00Z,21.08694437,7.05,1754125.886,FALSE,1,0.82,24,TRUE,1,0.81,20,TRUE,1,0.93,20,FALSE,0,1,33,29.23543143,1190
2023-12-20T15:00:00Z,21.00066144,6.27,1633132.121,FALSE,1,0.87,25,TRUE,1,0.79,20,TRUE,1,0.91,20,FALSE,1,1,28,27.21886868,1191
2023-12-20T16:00:00Z,20.94232144,6.44,682302.615,FALSE,1,0.63,24,TRUE,1,0.78,20,TRUE,1,0.72,21,FALSE,0,1,35,11.37171025,1192
2023-12-20T17:00:00Z,20.76541002,6.94,652536.635,FALSE,1,0.01,22,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,34,10.87561058,1193
2023-12-20T18:00:00Z,20.59624339,7.28,491155.519,FALSE,1,0,22,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,32,8.185925317,1194
2023-12-20T19:00:00Z,20.43493381,8.02,318663.362,FALSE,1,0,22,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,30,5.311056033,1195
2023-12-20T20:00:00Z,20.26473543,8.32,298615.742,FALSE,1,0,22,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,29,4.976929033,1196
2023-12-20T21:00:00Z,20.11608477,8.93,267569.802,FALSE,1,0,22,TRUE,0,0,19,TRUE,0,0,19,FALSE,0,1,28,4.4594967,1197
2023-12-20T22:00:00Z,20.01910054,9.15,203146.847,FALSE,1,0,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,27,3.385780783,1198
2023-12-20T23:00:00Z,19.92825385,9.16,198904.926,FALSE,1,0,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,26,3.3150821,1199
2023-12-21T00:00:00Z,19.84981482,9.16,251489.394,FALSE,1,0,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,26,4.1914899,1200
2023-12-21T01:00:00Z,19.77037046,9.61,239535.366,FALSE,1,0,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,26,3.9922561,1201
2023-12-21T02:00:00Z,19.71068794,9.05,608866.17,FALSE,1,0,21,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,26,10.1477695,1202
2023-12-21T03:00:00Z,19.6657011,9.19,369547.17,FALSE,1,1,25,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,35,6.1591195,1203
2023-12-21T04:00:00Z,19.66275135,9.08,548001.59,FALSE,1,0.81,24,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,34,9.133359833,1204
2023-12-21T05:00:00Z,19.65280424,8.99,490535.305,FALSE,1,0.75,25,TRUE,0,0,18,TRUE,0,0,19,FALSE,1,1,38,8.175588417,1205
2023-12-21T06:00:00Z,19.66812165,9.25,1387011.914,FALSE,1,0.84,24,TRUE,0,0.26,18,TRUE,0,0.13,19,FALSE,1,1,30,23.11686523,1206
2023-12-21T07:00:00Z,20.03679892,9.82,2046144.316,FALSE,1,0.78,24,TRUE,1,0.84,22,TRUE,1,0.92,21,FALSE,1,1,32,34.10240527,1207
2023-12-21T08:00:00Z,20.47346561,9.23,1327571.372,FALSE,1,0.47,24,TRUE,1,0.83,22,TRUE,1,0.92,21,FALSE,0,1,42,22.12618953,1208
2023-12-21T09:00:00Z,20.76205206,9.86,1370793.427,FALSE,1,0.27,22,TRUE,1,0.79,22,TRUE,1,0.91,20,FALSE,0,1,34,22.84655712,1209
2023-12-21T10:00:00Z,20.68445776,10.19,1225887.636,FALSE,1,0.13,22,TRUE,1,0.78,19,TRUE,1,0.94,21,FALSE,0,1,35,20.4314606,1210
2023-12-21T11:00:00Z,20.75267209,10.85,962622.241,FALSE,1,0,21,TRUE,1,0.8,19,TRUE,1,0.94,20,FALSE,0,1,35,16.04370402,1211
2023-12-21T12:00:00Z,20.62796289,10.99,1339396.158,FALSE,1,0,21,TRUE,1,0.8,19,TRUE,1,0.93,20,FALSE,0,1,35,22.3232693,1212
2023-12-21T13:00:00Z,20.66544968,9.996666667,1961751.775,FALSE,1,0.17,22,TRUE,1,0.81,19,TRUE,1,0.91,20,FALSE,0,1,32,32.69586292,1213
2023-12-21T14:00:00Z,20.80701059,8.45,1505579.897,FALSE,1,0.89,26,TRUE,1,0.78,20,TRUE,1,0.9,21,FALSE,1,1,38,25.09299828,1214
2023-12-21T15:00:00Z,20.74201074,7.245,1183536.786,FALSE,1,0.66,25,TRUE,1,0.78,20,TRUE,1,0.9,21,FALSE,0,1,35,19.7256131,1215
2023-12-21T16:00:00Z,20.68334664,7.92,870601.747,FALSE,1,0.53,22,TRUE,1,0.78,19,TRUE,0,0.43,20,FALSE,1,1,35,14.51002912,1216
2023-12-21T17:00:00Z,20.48650797,7.195,616639.876,FALSE,1,0.04,22,TRUE,0,0,20,TRUE,0,0,19,FALSE,0,1,36,10.27733127,1217
2023-12-21T18:00:00Z,20.28187833,7.42,456608.396,FALSE,1,0.14,22,TRUE,0,0,20,TRUE,0,0,19,FALSE,0,1,36,7.610139933,1218
2023-12-21T19:00:00Z,20.07269651,7.15,711884.92,FALSE,1,0.31,22,TRUE,0,0,20,TRUE,0,0,19,FALSE,1,1,33,11.86474867,1219
2023-12-21T20:00:00Z,19.92363761,7.185,519284.79,FALSE,1,0.21,22,TRUE,0,0,19,TRUE,0,0,19,FALSE,0,1,36,8.6547465,1220
2023-12-21T21:00:00Z,19.81063504,7.165,397513.336,FALSE,1,0.36,22,TRUE,0,0,19,TRUE,0,0,19,FALSE,0,1,35,6.625222267,1221
2023-12-21T22:00:00Z,19.692024,6.53,360069.393,FALSE,1,0.42,22,TRUE,0,0,19,TRUE,0,0,19,FALSE,0,1,37,6.00115655,1222
2023-12-21T23:00:00Z,19.59637554,5.69,379090.147,FALSE,1,0.71,23,TRUE,0,0,19,TRUE,0,0,19,FALSE,0,1,38,6.318169117,1223
2023-12-22T00:00:00Z,19.51649279,4.96,315504.446,FALSE,1,0.6,24,TRUE,0,0,19,TRUE,0,0,18,FALSE,1,1,29,5.258407433,1224
2023-12-22T01:00:00Z,19.4289285,5.595,459509.374,FALSE,1,0.69,23,TRUE,0,0,19,TRUE,0,0,19,FALSE,0,1,35,7.658489567,1225
2023-12-22T02:00:00Z,19.36937826,5.49,663650.173,FALSE,1,0.95,26,TRUE,0,0,19,TRUE,0,0,18,FALSE,0,1,36,11.06083622,1226
2023-12-22T03:00:00Z,19.33513213,5.61,649614.574,FALSE,1,1,29,TRUE,0,0,19,TRUE,0,0,18,FALSE,1,1,36,10.82690957,1227
2023-12-22T04:00:00Z,19.3226454,5.53,581799.279,FALSE,1,0.96,27,TRUE,0,0,19,TRUE,0,0,18,FALSE,0,1,36,9.69665465,1228
2023-12-22T05:00:00Z,19.35526454,5.86,627623.394,FALSE,1,0.95,27,TRUE,0,0,19,TRUE,0,0,18,FALSE,1,1,36,10.4603899,1229
2023-12-22T06:00:00Z,19.36476187,6.583333333,1847430.3,FALSE,1,0.92,26,TRUE,0,0,19,TRUE,0,0.34,18,FALSE,1,1,35,30.790505,1230
2023-12-22T07:00:00Z,19.8307672,6.21,2450254.424,FALSE,1,0.86,25,TRUE,1,0.82,22,TRUE,1,0.9,22,FALSE,1,1,38,40.83757373,1231
2023-12-22T08:00:00Z,20.40637584,6.06,2075763.44,FALSE,1,0.74,26,TRUE,1,0.81,23,TRUE,1,0.91,21,FALSE,1,1,44,34.59605733,1232
2023-12-22T09:00:00Z,20.88043654,6.49,1495626.408,FALSE,1,0.69,27,TRUE,1,0.81,23,TRUE,1,0.91,21,FALSE,1,1,39,24.9271068,1233
2023-12-22T10:00:00Z,21.04614894,6.795,1625783.106,FALSE,1,0.72,24,TRUE,1,0.8,20,TRUE,1,0.93,21,FALSE,0,1,39,27.0963851,1234
2023-12-22T11:00:00Z,20.91186527,7.09,1306150.078,FALSE,1,0.61,24,TRUE,1,0.8,20,TRUE,1,0.91,21,FALSE,0,1,35,21.76916797,1235
2023-12-22T12:00:00Z,20.93333141,7.17,1634727.112,FALSE,1,0.55,23,TRUE,1,0.79,21,TRUE,1,0.92,20,FALSE,0,1,36,27.24545187,1236
2023-12-22T13:00:00Z,20.81702384,7.45,1570092.325,FALSE,1,0.6,24,TRUE,1,0.79,20,TRUE,1,0.91,20,FALSE,0,1,34,26.16820542,1237
2023-12-22T14:00:00Z,20.80961634,7.17,1731254.608,FALSE,1,0.75,24,TRUE,1,0.8,20,TRUE,1,0.91,20,FALSE,1,1,27,28.85424347,1238
2023-12-22T15:00:00Z,20.81370379,6.82,1537544.057,FALSE,1,0.72,24,TRUE,1,0.8,20,TRUE,1,0.91,20,FALSE,0,1,38,25.62573428,1239
2023-12-22T16:00:00Z,20.84390026,6.95,1213044.128,FALSE,1,0.78,24,TRUE,1,0.79,23,TRUE,1,0.86,21,FALSE,1,1,32,20.21740213,1240
2023-12-22T17:00:00Z,20.62034395,7.41,1003133.808,FALSE,1,0.83,25,TRUE,0,0,19,TRUE,1,0.78,21,FALSE,0,1,35,16.7188968,1241
2023-12-22T18:00:00Z,20.53287034,7.22,1212621.694,FALSE,1,0.99,26,TRUE,0,0,19,TRUE,1,0.8,20,FALSE,0,1,32,20.21036157,1242
2023-12-22T19:00:00Z,20.47822739,6.125,375351.734,FALSE,1,0.75,26,TRUE,0,0,19,TRUE,1,0.72,22,FALSE,0,1,35,6.255862233,1243
2023-12-22T20:00:00Z,20.32126987,6.06,415763.059,FALSE,1,0.31,23,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,35,6.929384317,1244
2023-12-22T21:00:00Z,20.18726198,5.95,345791.874,FALSE,1,0.37,23,TRUE,0,0,19,TRUE,0,0,19,FALSE,1,1,30,5.7631979,1245
2023-12-22T22:00:00Z,20.06645508,5.345,392194.033,FALSE,1,0.48,23,TRUE,0,0,19,TRUE,0,0,19,FALSE,0,1,37,6.536567217,1246
2023-12-22T23:00:00Z,19.97417986,5.36,388176.785,FALSE,1,0.51,23,TRUE,0,0,19,TRUE,0,0,19,FALSE,0,1,36,6.469613083,1247
